PERMNO,date,TICKER,COMNAM,CUSIP,FACPR,PRC,CFACPR
14593,20030909,AAPL,APPLE COMPUTER INC,3783310,,22.37,14
14593,20030910,AAPL,APPLE COMPUTER INC,3783310,,22.18,14
14593,20030911,AAPL,APPLE COMPUTER INC,3783310,,22.56,14
14593,20030912,AAPL,APPLE COMPUTER INC,3783310,,23.1,14
14593,20030915,AAPL,APPLE COMPUTER INC,3783310,,22.21,14
14593,20030916,AAPL,APPLE COMPUTER INC,3783310,,22.36,14
14593,20030917,AAPL,APPLE COMPUTER INC,3783310,,22.12,14
14593,20030918,AAPL,APPLE COMPUTER INC,3783310,,22.88,14
14593,20030919,AAPL,APPLE COMPUTER INC,3783310,,22.58,14
14593,20030922,AAPL,APPLE COMPUTER INC,3783310,,22.08,14
14593,20030923,AAPL,APPLE COMPUTER INC,3783310,,22.43,14
14593,20030924,AAPL,APPLE COMPUTER INC,3783310,,21.32,14
14593,20030925,AAPL,APPLE COMPUTER INC,3783310,,20.43,14
14593,20030926,AAPL,APPLE COMPUTER INC,3783310,,20.69,14
14593,20030929,AAPL,APPLE COMPUTER INC,3783310,,21.3,14
14593,20030930,AAPL,APPLE COMPUTER INC,3783310,,20.72,14
14593,20031001,AAPL,APPLE COMPUTER INC,3783310,,20.79,14
14593,20031002,AAPL,APPLE COMPUTER INC,3783310,,20.57,14
14593,20031003,AAPL,APPLE COMPUTER INC,3783310,,21.69,14
14593,20031006,AAPL,APPLE COMPUTER INC,3783310,,22.29,14
14593,20031007,AAPL,APPLE COMPUTER INC,3783310,,23.22,14
14593,20031008,AAPL,APPLE COMPUTER INC,3783310,,23.06,14
14593,20031009,AAPL,APPLE COMPUTER INC,3783310,,23.45,14
14593,20031010,AAPL,APPLE COMPUTER INC,3783310,,23.68,14
14593,20031013,AAPL,APPLE COMPUTER INC,3783310,,24.35,14
14593,20031014,AAPL,APPLE COMPUTER INC,3783310,,24.55,14
14593,20031015,AAPL,APPLE COMPUTER INC,3783310,,24.82,14
14593,20031016,AAPL,APPLE COMPUTER INC,3783310,,23.25,14
14593,20031017,AAPL,APPLE COMPUTER INC,3783310,,22.75,14
14593,20031020,AAPL,APPLE COMPUTER INC,3783310,,23.22,14
14593,20031021,AAPL,APPLE COMPUTER INC,3783310,,23.18,14
14593,20031022,AAPL,APPLE COMPUTER INC,3783310,,22.76,14
14593,20031023,AAPL,APPLE COMPUTER INC,3783310,,22.99,14
14593,20031024,AAPL,APPLE COMPUTER INC,3783310,,22.6,14
14593,20031027,AAPL,APPLE COMPUTER INC,3783310,,22.6,14
14593,20031028,AAPL,APPLE COMPUTER INC,3783310,,23.72,14
14593,20031029,AAPL,APPLE COMPUTER INC,3783310,,23.69,14
14593,20031030,AAPL,APPLE COMPUTER INC,3783310,,23.09,14
14593,20031031,AAPL,APPLE COMPUTER INC,3783310,,22.89,14
14593,20031103,AAPL,APPLE COMPUTER INC,3783310,,23.15,14
14593,20031104,AAPL,APPLE COMPUTER INC,3783310,,22.91,14
14593,20031105,AAPL,APPLE COMPUTER INC,3783310,,23.03,14
14593,20031106,AAPL,APPLE COMPUTER INC,3783310,,23.12,14
14593,20031107,AAPL,APPLE COMPUTER INC,3783310,,22.5,14
14593,20031110,AAPL,APPLE COMPUTER INC,3783310,,21.9,14
14593,20031111,AAPL,APPLE COMPUTER INC,3783310,,21.54,14
14593,20031112,AAPL,APPLE COMPUTER INC,3783310,,22.33,14
14593,20031113,AAPL,APPLE COMPUTER INC,3783310,,22.42,14
14593,20031114,AAPL,APPLE COMPUTER INC,3783310,,21.46,14
14593,20031117,AAPL,APPLE COMPUTER INC,3783310,,21.13,14
14593,20031118,AAPL,APPLE COMPUTER INC,3783310,,20.41,14
14593,20031119,AAPL,APPLE COMPUTER INC,3783310,,20.4199,14
14593,20031120,AAPL,APPLE COMPUTER INC,3783310,,20.375,14
14593,20031121,AAPL,APPLE COMPUTER INC,3783310,,20.28,14
14593,20031124,AAPL,APPLE COMPUTER INC,3783310,,21.15,14
14593,20031125,AAPL,APPLE COMPUTER INC,3783310,,20.68,14
14593,20031126,AAPL,APPLE COMPUTER INC,3783310,,20.72,14
14593,20031128,AAPL,APPLE COMPUTER INC,3783310,,20.91,14
14593,20031201,AAPL,APPLE COMPUTER INC,3783310,,21.71,14
14593,20031202,AAPL,APPLE COMPUTER INC,3783310,,21.54,14
14593,20031203,AAPL,APPLE COMPUTER INC,3783310,,21.03,14
14593,20031204,AAPL,APPLE COMPUTER INC,3783310,,21.15,14
14593,20031205,AAPL,APPLE COMPUTER INC,3783310,,20.85,14
14593,20031208,AAPL,APPLE COMPUTER INC,3783310,,21.05,14
14593,20031209,AAPL,APPLE COMPUTER INC,3783310,,20.45,14
14593,20031210,AAPL,APPLE COMPUTER INC,3783310,,20.38,14
14593,20031211,AAPL,APPLE COMPUTER INC,3783310,,21.21,14
14593,20031212,AAPL,APPLE COMPUTER INC,3783310,,20.89,14
14593,20031215,AAPL,APPLE COMPUTER INC,3783310,,20.17,14
14593,20031216,AAPL,APPLE COMPUTER INC,3783310,,20.12,14
14593,20031217,AAPL,APPLE COMPUTER INC,3783310,,19.88,14
14593,20031218,AAPL,APPLE COMPUTER INC,3783310,,20.04,14
14593,20031219,AAPL,APPLE COMPUTER INC,3783310,,19.7,14
14593,20031222,AAPL,APPLE COMPUTER INC,3783310,,19.85,14
14593,20031223,AAPL,APPLE COMPUTER INC,3783310,,19.81,14
14593,20031224,AAPL,APPLE COMPUTER INC,3783310,,20.41,14
14593,20031226,AAPL,APPLE COMPUTER INC,3783310,,20.78,14
14593,20031229,AAPL,APPLE COMPUTER INC,3783310,,21.15,14
14593,20031230,AAPL,APPLE COMPUTER INC,3783310,,21.28,14
14593,20031231,AAPL,APPLE COMPUTER INC,3783310,,21.37,14
14593,20040102,AAPL,APPLE COMPUTER INC,3783310,,21.28,14
14593,20040105,AAPL,APPLE COMPUTER INC,3783310,,22.17,14
14593,20040106,AAPL,APPLE COMPUTER INC,3783310,,22.09,14
14593,20040107,AAPL,APPLE COMPUTER INC,3783310,,22.59,14
14593,20040108,AAPL,APPLE COMPUTER INC,3783310,,23.36,14
14593,20040109,AAPL,APPLE COMPUTER INC,3783310,,23,14
14593,20040112,AAPL,APPLE COMPUTER INC,3783310,,23.73,14
14593,20040113,AAPL,APPLE COMPUTER INC,3783310,,24.12,14
14593,20040114,AAPL,APPLE COMPUTER INC,3783310,,24.2,14
14593,20040115,AAPL,APPLE COMPUTER INC,3783310,,22.85,14
14593,20040116,AAPL,APPLE COMPUTER INC,3783310,,22.72,14
14593,20040120,AAPL,APPLE COMPUTER INC,3783310,,22.73,14
14593,20040121,AAPL,APPLE COMPUTER INC,3783310,,22.61,14
14593,20040122,AAPL,APPLE COMPUTER INC,3783310,,22.18,14
14593,20040123,AAPL,APPLE COMPUTER INC,3783310,,22.56,14
14593,20040126,AAPL,APPLE COMPUTER INC,3783310,,23.01,14
14593,20040127,AAPL,APPLE COMPUTER INC,3783310,,23.07,14
14593,20040128,AAPL,APPLE COMPUTER INC,3783310,,22.52,14
14593,20040129,AAPL,APPLE COMPUTER INC,3783310,,22.68,14
14593,20040130,AAPL,APPLE COMPUTER INC,3783310,,22.56,14
14593,20040202,AAPL,APPLE COMPUTER INC,3783310,,22.32,14
14593,20040203,AAPL,APPLE COMPUTER INC,3783310,,22.26,14
14593,20040204,AAPL,APPLE COMPUTER INC,3783310,,21.79,14
14593,20040205,AAPL,APPLE COMPUTER INC,3783310,,22.42,14
14593,20040206,AAPL,APPLE COMPUTER INC,3783310,,22.71,14
14593,20040209,AAPL,APPLE COMPUTER INC,3783310,,22.667,14
14593,20040210,AAPL,APPLE COMPUTER INC,3783310,,22.98,14
14593,20040211,AAPL,APPLE COMPUTER INC,3783310,,23.8,14
14593,20040212,AAPL,APPLE COMPUTER INC,3783310,,23.73,14
14593,20040213,AAPL,APPLE COMPUTER INC,3783310,,23,14
14593,20040217,AAPL,APPLE COMPUTER INC,3783310,,23.16,14
14593,20040218,AAPL,APPLE COMPUTER INC,3783310,,23.26,14
14593,20040219,AAPL,APPLE COMPUTER INC,3783310,,22.47,14
14593,20040220,AAPL,APPLE COMPUTER INC,3783310,,22.4,14
14593,20040223,AAPL,APPLE COMPUTER INC,3783310,,22.19,14
14593,20040224,AAPL,APPLE COMPUTER INC,3783310,,22.36,14
14593,20040225,AAPL,APPLE COMPUTER INC,3783310,,22.81,14
14593,20040226,AAPL,APPLE COMPUTER INC,3783310,,23.04,14
14593,20040227,AAPL,APPLE COMPUTER INC,3783310,,23.92,14
14593,20040301,AAPL,APPLE COMPUTER INC,3783310,,24.02,14
14593,20040302,AAPL,APPLE COMPUTER INC,3783310,,23.81,14
14593,20040303,AAPL,APPLE COMPUTER INC,3783310,,23.92,14
14593,20040304,AAPL,APPLE COMPUTER INC,3783310,,25.16,14
14593,20040305,AAPL,APPLE COMPUTER INC,3783310,,26.74,14
14593,20040308,AAPL,APPLE COMPUTER INC,3783310,,26,14
14593,20040309,AAPL,APPLE COMPUTER INC,3783310,,27.1,14
14593,20040310,AAPL,APPLE COMPUTER INC,3783310,,27.68,14
14593,20040311,AAPL,APPLE COMPUTER INC,3783310,,27.15,14
14593,20040312,AAPL,APPLE COMPUTER INC,3783310,,27.56,14
14593,20040315,AAPL,APPLE COMPUTER INC,3783310,,26.45,14
14593,20040316,AAPL,APPLE COMPUTER INC,3783310,,25.82,14
14593,20040317,AAPL,APPLE COMPUTER INC,3783310,,26.19,14
14593,20040318,AAPL,APPLE COMPUTER INC,3783310,,25.67,14
14593,20040319,AAPL,APPLE COMPUTER INC,3783310,,25.86,14
14593,20040322,AAPL,APPLE COMPUTER INC,3783310,,25.86,14
14593,20040323,AAPL,APPLE COMPUTER INC,3783310,,25.29,14
14593,20040324,AAPL,APPLE COMPUTER INC,3783310,,25.5,14
14593,20040325,AAPL,APPLE COMPUTER INC,3783310,,26.87,14
14593,20040326,AAPL,APPLE COMPUTER INC,3783310,,27.04,14
14593,20040329,AAPL,APPLE COMPUTER INC,3783310,,27.91,14
14593,20040330,AAPL,APPLE COMPUTER INC,3783310,,27.92,14
14593,20040331,AAPL,APPLE COMPUTER INC,3783310,,27.04,14
14593,20040401,AAPL,APPLE COMPUTER INC,3783310,,27.11,14
14593,20040402,AAPL,APPLE COMPUTER INC,3783310,,27.5,14
14593,20040405,AAPL,APPLE COMPUTER INC,3783310,,28.32,14
14593,20040406,AAPL,APPLE COMPUTER INC,3783310,,27.83,14
14593,20040407,AAPL,APPLE COMPUTER INC,3783310,,27.31,14
14593,20040408,AAPL,APPLE COMPUTER INC,3783310,,27.53,14
14593,20040412,AAPL,APPLE COMPUTER INC,3783310,,28.04,14
14593,20040413,AAPL,APPLE COMPUTER INC,3783310,,26.93,14
14593,20040414,AAPL,APPLE COMPUTER INC,3783310,,26.64,14
14593,20040415,AAPL,APPLE COMPUTER INC,3783310,,29.3,14
14593,20040416,AAPL,APPLE COMPUTER INC,3783310,,29.18,14
14593,20040419,AAPL,APPLE COMPUTER INC,3783310,,28.35,14
14593,20040420,AAPL,APPLE COMPUTER INC,3783310,,27.73,14
14593,20040421,AAPL,APPLE COMPUTER INC,3783310,,27.73,14
14593,20040422,AAPL,APPLE COMPUTER INC,3783310,,27.78,14
14593,20040423,AAPL,APPLE COMPUTER INC,3783310,,27.7,14
14593,20040426,AAPL,APPLE COMPUTER INC,3783310,,27.13,14
14593,20040427,AAPL,APPLE COMPUTER INC,3783310,,26.94,14
14593,20040428,AAPL,APPLE COMPUTER INC,3783310,,26.45,14
14593,20040429,AAPL,APPLE COMPUTER INC,3783310,,26.77,14
14593,20040430,AAPL,APPLE COMPUTER INC,3783310,,25.78,14
14593,20040503,AAPL,APPLE COMPUTER INC,3783310,,26.07,14
14593,20040504,AAPL,APPLE COMPUTER INC,3783310,,26.14,14
14593,20040505,AAPL,APPLE COMPUTER INC,3783310,,26.65,14
14593,20040506,AAPL,APPLE COMPUTER INC,3783310,,26.58,14
14593,20040507,AAPL,APPLE COMPUTER INC,3783310,,26.67,14
14593,20040510,AAPL,APPLE COMPUTER INC,3783310,,26.28,14
14593,20040511,AAPL,APPLE COMPUTER INC,3783310,,27.14,14
14593,20040512,AAPL,APPLE COMPUTER INC,3783310,,27.3,14
14593,20040513,AAPL,APPLE COMPUTER INC,3783310,,27.19,14
14593,20040514,AAPL,APPLE COMPUTER INC,3783310,,27.06,14
14593,20040517,AAPL,APPLE COMPUTER INC,3783310,,26.64,14
14593,20040518,AAPL,APPLE COMPUTER INC,3783310,,27.06,14
14593,20040519,AAPL,APPLE COMPUTER INC,3783310,,26.47,14
14593,20040520,AAPL,APPLE COMPUTER INC,3783310,,26.71,14
14593,20040521,AAPL,APPLE COMPUTER INC,3783310,,27.11,14
14593,20040524,AAPL,APPLE COMPUTER INC,3783310,,27.34,14
14593,20040525,AAPL,APPLE COMPUTER INC,3783310,,28.41,14
14593,20040526,AAPL,APPLE COMPUTER INC,3783310,,28.51,14
14593,20040527,AAPL,APPLE COMPUTER INC,3783310,,28.17,14
14593,20040528,AAPL,APPLE COMPUTER INC,3783310,,28.06,14
14593,20040601,AAPL,APPLE COMPUTER INC,3783310,,28.06,14
14593,20040602,AAPL,APPLE COMPUTER INC,3783310,,28.92,14
14593,20040603,AAPL,APPLE COMPUTER INC,3783310,,28.4,14
14593,20040604,AAPL,APPLE COMPUTER INC,3783310,,28.78,14
14593,20040607,AAPL,APPLE COMPUTER INC,3783310,,29.81,14
14593,20040608,AAPL,APPLE COMPUTER INC,3783310,,30.35,14
14593,20040609,AAPL,APPLE COMPUTER INC,3783310,,30.2,14
14593,20040610,AAPL,APPLE COMPUTER INC,3783310,,30.74,14
14593,20040614,AAPL,APPLE COMPUTER INC,3783310,,30.12,14
14593,20040615,AAPL,APPLE COMPUTER INC,3783310,,30.69,14
14593,20040616,AAPL,APPLE COMPUTER INC,3783310,,32.74,14
14593,20040617,AAPL,APPLE COMPUTER INC,3783310,,32.81,14
14593,20040618,AAPL,APPLE COMPUTER INC,3783310,,32.91,14
14593,20040621,AAPL,APPLE COMPUTER INC,3783310,,32.33,14
14593,20040622,AAPL,APPLE COMPUTER INC,3783310,,33,14
14593,20040623,AAPL,APPLE COMPUTER INC,3783310,,33.7,14
14593,20040624,AAPL,APPLE COMPUTER INC,3783310,,33.18,14
14593,20040625,AAPL,APPLE COMPUTER INC,3783310,,33.7,14
14593,20040628,AAPL,APPLE COMPUTER INC,3783310,,32.49,14
14593,20040629,AAPL,APPLE COMPUTER INC,3783310,,32.5,14
14593,20040630,AAPL,APPLE COMPUTER INC,3783310,,32.54,14
14593,20040701,AAPL,APPLE COMPUTER INC,3783310,,32.3,14
14593,20040702,AAPL,APPLE COMPUTER INC,3783310,,31.08,14
14593,20040706,AAPL,APPLE COMPUTER INC,3783310,,30.95,14
14593,20040707,AAPL,APPLE COMPUTER INC,3783310,,30.39,14
14593,20040708,AAPL,APPLE COMPUTER INC,3783310,,30.14,14
14593,20040709,AAPL,APPLE COMPUTER INC,3783310,,30.03,14
14593,20040712,AAPL,APPLE COMPUTER INC,3783310,,29.14,14
14593,20040713,AAPL,APPLE COMPUTER INC,3783310,,29.22,14
14593,20040714,AAPL,APPLE COMPUTER INC,3783310,,29.58,14
14593,20040715,AAPL,APPLE COMPUTER INC,3783310,,32.93,14
14593,20040716,AAPL,APPLE COMPUTER INC,3783310,,32.2,14
14593,20040719,AAPL,APPLE COMPUTER INC,3783310,,31.97,14
14593,20040720,AAPL,APPLE COMPUTER INC,3783310,,32.2,14
14593,20040721,AAPL,APPLE COMPUTER INC,3783310,,31.62,14
14593,20040722,AAPL,APPLE COMPUTER INC,3783310,,31.68,14
14593,20040723,AAPL,APPLE COMPUTER INC,3783310,,30.7,14
14593,20040726,AAPL,APPLE COMPUTER INC,3783310,,31.26,14
14593,20040727,AAPL,APPLE COMPUTER INC,3783310,,32.43,14
14593,20040728,AAPL,APPLE COMPUTER INC,3783310,,32.27,14
14593,20040729,AAPL,APPLE COMPUTER INC,3783310,,32.64,14
14593,20040730,AAPL,APPLE COMPUTER INC,3783310,,32.34,14
14593,20040802,AAPL,APPLE COMPUTER INC,3783310,,31.58,14
14593,20040803,AAPL,APPLE COMPUTER INC,3783310,,31.29,14
14593,20040804,AAPL,APPLE COMPUTER INC,3783310,,31.79,14
14593,20040805,AAPL,APPLE COMPUTER INC,3783310,,31.39,14
14593,20040806,AAPL,APPLE COMPUTER INC,3783310,,29.78,14
14593,20040809,AAPL,APPLE COMPUTER INC,3783310,,30.3,14
14593,20040810,AAPL,APPLE COMPUTER INC,3783310,,31.52,14
14593,20040811,AAPL,APPLE COMPUTER INC,3783310,,31.01,14
14593,20040812,AAPL,APPLE COMPUTER INC,3783310,,30.37,14
14593,20040813,AAPL,APPLE COMPUTER INC,3783310,,30.84,14
14593,20040816,AAPL,APPLE COMPUTER INC,3783310,,30.78,14
14593,20040817,AAPL,APPLE COMPUTER INC,3783310,,30.87,14
14593,20040818,AAPL,APPLE COMPUTER INC,3783310,,31.74,14
14593,20040819,AAPL,APPLE COMPUTER INC,3783310,,30.71,14
14593,20040820,AAPL,APPLE COMPUTER INC,3783310,,30.8,14
14593,20040823,AAPL,APPLE COMPUTER INC,3783310,,31.08,14
14593,20040824,AAPL,APPLE COMPUTER INC,3783310,,31.95,14
14593,20040825,AAPL,APPLE COMPUTER INC,3783310,,33.05,14
14593,20040826,AAPL,APPLE COMPUTER INC,3783310,,34.66,14
14593,20040827,AAPL,APPLE COMPUTER INC,3783310,,34.35,14
14593,20040830,AAPL,APPLE COMPUTER INC,3783310,,34.12,14
14593,20040831,AAPL,APPLE COMPUTER INC,3783310,,34.49,14
14593,20040901,AAPL,APPLE COMPUTER INC,3783310,,35.86,14
14593,20040902,AAPL,APPLE COMPUTER INC,3783310,,35.66,14
14593,20040903,AAPL,APPLE COMPUTER INC,3783310,,35.23,14
14593,20040907,AAPL,APPLE COMPUTER INC,3783310,,35.76,14
14593,20040908,AAPL,APPLE COMPUTER INC,3783310,,36.35,14
14593,20040909,AAPL,APPLE COMPUTER INC,3783310,,35.7,14
14593,20040910,AAPL,APPLE COMPUTER INC,3783310,,35.87,14
14593,20040913,AAPL,APPLE COMPUTER INC,3783310,,35.59,14
14593,20040914,AAPL,APPLE COMPUTER INC,3783310,,35.49,14
14593,20040915,AAPL,APPLE COMPUTER INC,3783310,,35.2,14
14593,20040916,AAPL,APPLE COMPUTER INC,3783310,,36.35,14
14593,20040917,AAPL,APPLE COMPUTER INC,3783310,,37.14,14
14593,20040920,AAPL,APPLE COMPUTER INC,3783310,,37.71,14
14593,20040921,AAPL,APPLE COMPUTER INC,3783310,,38.01,14
14593,20040922,AAPL,APPLE COMPUTER INC,3783310,,36.92,14
14593,20040923,AAPL,APPLE COMPUTER INC,3783310,,37.27,14
14593,20040924,AAPL,APPLE COMPUTER INC,3783310,,37.29,14
14593,20040927,AAPL,APPLE COMPUTER INC,3783310,,37.53,14
14593,20040928,AAPL,APPLE COMPUTER INC,3783310,,38.04,14
14593,20040929,AAPL,APPLE COMPUTER INC,3783310,,38.68,14
14593,20040930,AAPL,APPLE COMPUTER INC,3783310,,38.75,14
14593,20041001,AAPL,APPLE COMPUTER INC,3783310,,38.67,14
14593,20041004,AAPL,APPLE COMPUTER INC,3783310,,38.79,14
14593,20041005,AAPL,APPLE COMPUTER INC,3783310,,39.37,14
14593,20041006,AAPL,APPLE COMPUTER INC,3783310,,40.64,14
14593,20041007,AAPL,APPLE COMPUTER INC,3783310,,39.62,14
14593,20041008,AAPL,APPLE COMPUTER INC,3783310,,39.06,14
14593,20041011,AAPL,APPLE COMPUTER INC,3783310,,38.59,14
14593,20041012,AAPL,APPLE COMPUTER INC,3783310,,38.29,14
14593,20041013,AAPL,APPLE COMPUTER INC,3783310,,39.75,14
14593,20041014,AAPL,APPLE COMPUTER INC,3783310,,44.98,14
14593,20041015,AAPL,APPLE COMPUTER INC,3783310,,45.5,14
14593,20041018,AAPL,APPLE COMPUTER INC,3783310,,47.75,14
14593,20041019,AAPL,APPLE COMPUTER INC,3783310,,47.42,14
14593,20041020,AAPL,APPLE COMPUTER INC,3783310,,47.47,14
14593,20041021,AAPL,APPLE COMPUTER INC,3783310,,47.94,14
14593,20041022,AAPL,APPLE COMPUTER INC,3783310,,47.41,14
14593,20041025,AAPL,APPLE COMPUTER INC,3783310,,47.55,14
14593,20041026,AAPL,APPLE COMPUTER INC,3783310,,47.97,14
14593,20041027,AAPL,APPLE COMPUTER INC,3783310,,50.3,14
14593,20041028,AAPL,APPLE COMPUTER INC,3783310,,52.19,14
14593,20041029,AAPL,APPLE COMPUTER INC,3783310,,52.4,14
14593,20041101,AAPL,APPLE COMPUTER INC,3783310,,52.45,14
14593,20041102,AAPL,APPLE COMPUTER INC,3783310,,53.5,14
14593,20041103,AAPL,APPLE COMPUTER INC,3783310,,55.31,14
14593,20041104,AAPL,APPLE COMPUTER INC,3783310,,54.45,14
14593,20041105,AAPL,APPLE COMPUTER INC,3783310,,54.72,14
14593,20041108,AAPL,APPLE COMPUTER INC,3783310,,54.38,14
14593,20041109,AAPL,APPLE COMPUTER INC,3783310,,54.05,14
14593,20041110,AAPL,APPLE COMPUTER INC,3783310,,54.75,14
14593,20041111,AAPL,APPLE COMPUTER INC,3783310,,55.3,14
14593,20041112,AAPL,APPLE COMPUTER INC,3783310,,55.5,14
14593,20041115,AAPL,APPLE COMPUTER INC,3783310,,55.24,14
14593,20041116,AAPL,APPLE COMPUTER INC,3783310,,54.935,14
14593,20041117,AAPL,APPLE COMPUTER INC,3783310,,54.9,14
14593,20041118,AAPL,APPLE COMPUTER INC,3783310,,55.39,14
14593,20041119,AAPL,APPLE COMPUTER INC,3783310,,55.17,14
14593,20041122,AAPL,APPLE COMPUTER INC,3783310,,61.35,14
14593,20041123,AAPL,APPLE COMPUTER INC,3783310,,61.27,14
14593,20041124,AAPL,APPLE COMPUTER INC,3783310,,64.05,14
14593,20041126,AAPL,APPLE COMPUTER INC,3783310,,64.55,14
14593,20041129,AAPL,APPLE COMPUTER INC,3783310,,68.44,14
14593,20041130,AAPL,APPLE COMPUTER INC,3783310,,67.05,14
14593,20041201,AAPL,APPLE COMPUTER INC,3783310,,67.79,14
14593,20041202,AAPL,APPLE COMPUTER INC,3783310,,65.21,14
14593,20041203,AAPL,APPLE COMPUTER INC,3783310,,62.68,14
14593,20041206,AAPL,APPLE COMPUTER INC,3783310,,65.78,14
14593,20041207,AAPL,APPLE COMPUTER INC,3783310,,62.89,14
14593,20041208,AAPL,APPLE COMPUTER INC,3783310,,63.28,14
14593,20041209,AAPL,APPLE COMPUTER INC,3783310,,63.99,14
14593,20041210,AAPL,APPLE COMPUTER INC,3783310,,65.15,14
14593,20041213,AAPL,APPLE COMPUTER INC,3783310,,64.91,14
14593,20041214,AAPL,APPLE COMPUTER INC,3783310,,65.29,14
14593,20041215,AAPL,APPLE COMPUTER INC,3783310,,65.26,14
14593,20041216,AAPL,APPLE COMPUTER INC,3783310,,66.596,14
14593,20041217,AAPL,APPLE COMPUTER INC,3783310,,64.99,14
14593,20041220,AAPL,APPLE COMPUTER INC,3783310,,62.72,14
14593,20041221,AAPL,APPLE COMPUTER INC,3783310,,63.69,14
14593,20041222,AAPL,APPLE COMPUTER INC,3783310,,63.75,14
14593,20041223,AAPL,APPLE COMPUTER INC,3783310,,64.01,14
14593,20041227,AAPL,APPLE COMPUTER INC,3783310,,63.16,14
14593,20041228,AAPL,APPLE COMPUTER INC,3783310,,64.18,14
14593,20041229,AAPL,APPLE COMPUTER INC,3783310,,64.44,14
14593,20041230,AAPL,APPLE COMPUTER INC,3783310,,64.8,14
14593,20041231,AAPL,APPLE COMPUTER INC,3783310,,64.4,14
14593,20050103,AAPL,APPLE COMPUTER INC,3783310,,63.29,14
14593,20050104,AAPL,APPLE COMPUTER INC,3783310,,63.94,14
14593,20050105,AAPL,APPLE COMPUTER INC,3783310,,64.5,14
14593,20050106,AAPL,APPLE COMPUTER INC,3783310,,64.55,14
14593,20050107,AAPL,APPLE COMPUTER INC,3783310,,69.25,14
14593,20050110,AAPL,APPLE COMPUTER INC,3783310,,68.96,14
14593,20050111,AAPL,APPLE COMPUTER INC,3783310,,64.56,14
14593,20050112,AAPL,APPLE COMPUTER INC,3783310,,65.46,14
14593,20050113,AAPL,APPLE COMPUTER INC,3783310,,69.8,14
14593,20050114,AAPL,APPLE COMPUTER INC,3783310,,70.2,14
14593,20050118,AAPL,APPLE COMPUTER INC,3783310,,70.65,14
14593,20050119,AAPL,APPLE COMPUTER INC,3783310,,69.88,14
14593,20050120,AAPL,APPLE COMPUTER INC,3783310,,70.46,14
14593,20050121,AAPL,APPLE COMPUTER INC,3783310,,70.49,14
14593,20050124,AAPL,APPLE COMPUTER INC,3783310,,70.76,14
14593,20050125,AAPL,APPLE COMPUTER INC,3783310,,72.05,14
14593,20050126,AAPL,APPLE COMPUTER INC,3783310,,72.25,14
14593,20050127,AAPL,APPLE COMPUTER INC,3783310,,72.64,14
14593,20050128,AAPL,APPLE COMPUTER INC,3783310,,73.98,14
14593,20050131,AAPL,APPLE COMPUTER INC,3783310,,76.9,14
14593,20050201,AAPL,APPLE COMPUTER INC,3783310,,77.53,14
14593,20050202,AAPL,APPLE COMPUTER INC,3783310,,79.63,14
14593,20050203,AAPL,APPLE COMPUTER INC,3783310,,77.81,14
14593,20050204,AAPL,APPLE COMPUTER INC,3783310,,78.84,14
14593,20050207,AAPL,APPLE COMPUTER INC,3783310,,78.94,14
14593,20050208,AAPL,APPLE COMPUTER INC,3783310,,80.9,14
14593,20050209,AAPL,APPLE COMPUTER INC,3783310,,78.74,14
14593,20050210,AAPL,APPLE COMPUTER INC,3783310,,78.36,14
14593,20050211,AAPL,APPLE COMPUTER INC,3783310,,81.21,14
14593,20050214,AAPL,APPLE COMPUTER INC,3783310,,84.63,14
14593,20050215,AAPL,APPLE COMPUTER INC,3783310,,88.41,14
14593,20050216,AAPL,APPLE COMPUTER INC,3783310,,90.13,14
14593,20050217,AAPL,APPLE COMPUTER INC,3783310,,87.81,14
14593,20050218,AAPL,APPLE COMPUTER INC,3783310,,86.81,14
14593,20050222,AAPL,APPLE COMPUTER INC,3783310,,85.29,14
14593,20050223,AAPL,APPLE COMPUTER INC,3783310,,88.23,14
14593,20050224,AAPL,APPLE COMPUTER INC,3783310,,88.93,14
14593,20050225,AAPL,APPLE COMPUTER INC,3783310,,88.99,14
14593,20050228,AAPL,APPLE COMPUTER INC,3783310,1,44.86,7
14593,20050301,AAPL,APPLE COMPUTER INC,3783310,,44.5,7
14593,20050302,AAPL,APPLE COMPUTER INC,3783310,,44.121,7
14593,20050303,AAPL,APPLE COMPUTER INC,3783310,,41.79,7
14593,20050304,AAPL,APPLE COMPUTER INC,3783310,,42.81,7
14593,20050307,AAPL,APPLE COMPUTER INC,3783310,,42.75,7
14593,20050308,AAPL,APPLE COMPUTER INC,3783310,,40.53,7
14593,20050309,AAPL,APPLE COMPUTER INC,3783310,,39.35,7
14593,20050310,AAPL,APPLE COMPUTER INC,3783310,,39.83,7
14593,20050311,AAPL,APPLE COMPUTER INC,3783310,,40.27,7
14593,20050314,AAPL,APPLE COMPUTER INC,3783310,,40.32,7
14593,20050315,AAPL,APPLE COMPUTER INC,3783310,,40.96,7
14593,20050316,AAPL,APPLE COMPUTER INC,3783310,,41.18,7
14593,20050317,AAPL,APPLE COMPUTER INC,3783310,,42.25,7
14593,20050318,AAPL,APPLE COMPUTER INC,3783310,,42.96,7
14593,20050321,AAPL,APPLE COMPUTER INC,3783310,,43.7,7
14593,20050322,AAPL,APPLE COMPUTER INC,3783310,,42.83,7
